source,target_cleaned,score,key_ingredient,seasonality,ingredient,accompaniment,avoid,target_raw,
"salt, vanilla",shellfish,1,,,,,,"shellfish, esp. lobster or scallops",
"salt, vanilla",shellfish,2,,,,,,"shellfish, esp. lobster or scallops",
"salt, vanilla",shellfish,2,,,,,,"shellfish, esp. lobster or scallops",
"salt, vanilla",shellfish,2,,,,,,"shellfish, esp. lobster or scallops",
"salt, vanilla","squash, winter",1,,,,,,"squash, winter",
"salt, vanilla",sweet potato,1,,,,,,sweet potatoes,
saltiness,bacon,1,,,,,,bacon,
saltiness,capers,1,,,,,,caperberries,
saltiness,capers,1,,,,,,capers,
saltiness,caviar,1,,,,,,caviar and other fish roe,
saltiness,caviar,1,,,,,,caviar and other fish roe,
saltiness,"cheese, feta",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, feta",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, manchego",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, manchego",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, parmesan",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, parmesan",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, pecorino",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,"cheese, salty",1,,,,,,"cheeses, salty (e.g., feta, manchego, parmesan, pecorino)",
saltiness,chorizo,1,,,,,,"sausages, salty (e.g., chorizo)",
saltiness,clam,1,,,,,,clams and clam juice,
saltiness,clam,1,,,,,,clams and clam juice,
saltiness,"clam, juice",1,,,,,,clams and clam juice,
saltiness,dashi,1,,,,,,"dashi (e.g., japanese stock)",
saltiness,fish sauce,1,,,,,,"fish sauce, asian",
saltiness,"fish, smoked",2,,,,,,"smoked foods, esp. fish, meats",
saltiness,gravlax,1,,,,,,gravlax,
saltiness,ham,1,,,,,,ham,
saltiness,japanese stock,1,,,,,,"dashi (e.g., japanese stock)",
saltiness,kelp,1,,,,,,kelp,
saltiness,"lemon, preserved",1,,,,,,"lemons, preserved",
saltiness,lox,1,,,,,,lox,
saltiness,"meat, cured",1,,,,,,cured meats,
saltiness,"meat, smoked",2,,,,,,"smoked foods, esp. fish, meats",
saltiness,"nuts, salted",1,,,,,,"nuts, salted",
saltiness,olives,1,,,,,,olives,
saltiness,oyster,1,,,,,,oysters,
saltiness,oyster sauce,1,,,,,,oyster sauce,
saltiness,pancetta,1,,,,,,pancetta,
saltiness,pickles,1,,,,,,pickles,
saltiness,prosciutto,1,,,,,,prosciutto,
saltiness,"salmon, smoked",1,,,,,,"salmon, smoked",
saltiness,salt,2,,,,,,salt,
saltiness,salt cod,1,,,,,,salt cod,
saltiness,salt pork,1,,,,,,salt pork,
saltiness,sardines,1,,,,,,sardines,
saltiness,"sausage, salty",1,,,,,,"sausages, salty (e.g., chorizo)",
saltiness,sea urchin,1,,,,,,sea urchin,
saltiness,sea vegetables,1,,,,,,sea vegetables,
saltiness,seaweed,1,,,,,,seaweed,
saltiness,"shrimp, paste",1,,,,,,shrimp paste,
saltiness,smoked foods,1,,,,,,"smoked foods, esp. fish, meats",
saltiness,smoked salmon,1,,,,,,smoked salmon and trout,
saltiness,smoked salmon,1,,,,,,smoked salmon and trout,
saltiness,smoked trout,1,,,,,,smoked salmon and trout,
saltiness,soy sauce,2,,,,,,soy sauce,
saltiness,tamari,1,,,,,,tamari,
saltiness,worcestershire sauce,1,,,,,,worcestershire sauce,
sardines,basil,1,,,,,,basil,
sardines,basil,1,,,,,,basil,
sardines,bay leaf,1,,,,,,bay leaf,
sardines,bay leaf,1,,,,,,bay leaf,
sardines,"bell pepper, red",1,,,,,,"bell peppers, red",
sardines,"bell pepper, red",1,,,,,,"bell peppers, red",
sardines,bread crumbs,2,,,,,,bread crumbs,
sardines,bread crumbs,2,,,,,,bread crumbs,
sardines,capers,1,,,,,,capers,
sardines,capers,1,,,,,,capers,
sardines,carrot,1,,,,,,carrots,
sardines,carrot,1,,,,,,carrots,
sardines,cayenne,1,,,,,,cayenne,
sardines,cayenne,1,,,,,,cayenne,
sardines,"chile pepper, piquillo",1,,,,,,"peppers, piquillo",
sardines,"chile pepper, piquillo",1,,,,,,"peppers, piquillo",
sardines,chive,1,,,,,,chives,
sardines,chive,1,,,,,,chives,
sardines,"coriander, seeds",1,,,,,,coriander seeds,
sardines,currant,1,,,,,,currants,
sardines,currant,1,,,,,,currants,
sardines,eggplant,1,,,,,,eggplant,
sardines,eggplant,1,,,,,,eggplant,
sardines,fennel,2,,,,,,fennel,
sardines,fennel,2,,,,,,fennel,
sardines,"fennel, pollen",1,,,,,,fennel pollen,
sardines,"fennel, pollen",1,,,,,,fennel pollen,
sardines,"fennel, seeds",2,,,,,,fennel seeds,
sardines,"fennel, seeds",2,,,,,,fennel seeds,
sardines,french cuisine,1,,,,,,french cuisine,
sardines,french cuisine,1,,,,,,french cuisine,
sardines,garlic,2,,,,,,garlic,
sardines,garlic,2,,,,,,garlic,
sardines,grenache,1,,,,,,"wine, dry white (e.g., chenin blanc, grenache, viognier)",
sardines,ham,1,,,,,,ham,
sardines,ham,1,,,,,,ham,
sardines,italian cuisine,1,,,,,,"italian cuisine, esp. southern",
sardines,italian cuisine,1,,,,,,"italian cuisine, esp. southern",
sardines,"italian cuisine, southern",2,,,,,,"italian cuisine, esp. southern",
sardines,"italian cuisine, southern",2,,,,,,"italian cuisine, esp. southern",
sardines,"lemon, juice",2,,,,,,lemon juice,
sardines,"lemon, juice",2,,,,,,lemon juice,
sardines,"lemon, zest",2,,,,,,lemon zest,
sardines,"lemon, zest",2,,,,,,lemon zest,
sardines,mirin,1,,,,,,mirin,
sardines,mirin,1,,,,,,mirin,
sardines,"oil, peanut",1,,,,,,"oil, peanut",
sardines,"oil, peanut",1,,,,,,"oil, peanut",
sardines,olive oil,3,,,,,,olive oil,
sardines,olive oil,3,,,,,,olive oil,
sardines,"onion, red",2,,,,,,onions red,
sardines,"onion, red",2,,,,,,onions red,
sardines,"onion, white",2,,,,,,onions white,
sardines,"onion, white",2,,,,,,onions white,
sardines,"orange, juice",1,,,,,,orange juice,
sardines,"orange, juice",1,,,,,,orange juice,
sardines,"orange, zest",1,,,,,,orange zest,
sardines,"orange, zest",1,,,,,,orange zest,
sardines,"parsley, flat-leaf",2,,,,,,"parsley, flat-leaf",
sardines,"parsley, flat-leaf",2,,,,,,"parsley, flat-leaf",
sardines,pasta,2,,,,,,pasta,
sardines,pasta,2,,,,,,pasta,
sardines,"pepper, black",2,,,,,,"pepper, black",
sardines,"pepper, black",2,,,,,,"pepper, black",
sardines,"pepper, white",2,,,,,,"pepper, white",
sardines,"pepper, white",2,,,,,,"pepper, white",
sardines,pine nuts,1,,,,,,pine nuts,
sardines,pine nuts,1,,,,,,pine nuts,
sardines,raisins,2,,,,,,"raisins, esp. yellow",
sardines,raisins,2,,,,,,"raisins, esp. yellow",
sardines,"raisins, yellow",3,,,,,,"raisins, esp. yellow",
sardines,"raisins, yellow",3,,,,,,"raisins, esp. yellow",
sardines,red pepper flakes,1,,,,,,red pepper flakes,
sardines,red pepper flakes,1,,,,,,red pepper flakes,
sardines,rosemary,1,,,,,,rosemary,
sardines,rosemary,1,,,,,,rosemary,
sardines,saffron,1,,,,,,saffron,
sardines,saffron,1,,,,,,saffron,
sardines,sage,1,,,,,,sage,
sardines,sage,1,,,,,,sage,
sardines,sake,1,,,,,,sake,
sardines,sake,1,,,,,,sake,
sardines,"salt, sea",1,,,,,,"salt, sea",
sardines,"salt, sea",1,,,,,,"salt, sea",
sardines,sour cream,1,,,,,,sour cream,
sardines,sour cream,1,,,,,,sour cream,
sardines,soy sauce,1,,,,,,soy sauce,
sardines,soy sauce,1,,,,,,soy sauce,
sardines,thyme,2,,,,,,thyme,
sardines,thyme,2,,,,,,thyme,
sardines,tomato,2,,,,,,tomatoes and tomato sauce,
sardines,tomato sauce,2,,,,,,tomatoes and tomato sauce,
sardines,verjus,1,,,,,,verjus,
sardines,verjus,1,,,,,,verjus,
sardines,vinaigrette,1,,,,,,vinaigrette,
sardines,vinegar,2,,,,,,"vinegar, e.g., balsamic, red wine, sherry, white wine",
sardines,"vinegar, balsamic",2,,,,,,"vinegar, e.g., balsamic, red wine, sherry, white wine",
sardines,"vinegar, red wine",2,,,,,,"vinegar, e.g., balsamic, red wine, sherry, white wine",
sardines,"vinegar, sherry",2,,,,,,"vinegar, e.g., balsamic, red wine, sherry, white wine",
sardines,"vinegar, white wine",1,,,,,,vinaigrette,
sardines,walnuts,1,,,,,,walnuts,
sardines,walnuts,1,,,,,,walnuts,
sardines,"wine, chenin blanc",1,,,,,,"wine, dry white (e.g., chenin blanc, grenache, viognier)",
sardines,"wine, dry white",1,,,,,,"wine, dry white (e.g., chenin blanc, grenache, viognier)",
sardines,"wine, viognier",1,,,,,,"wine, dry white (e.g., chenin blanc, grenache, viognier)",
sardines,zucchini,1,,,,,,zucchini,
sardines,zucchini,1,,,,,,zucchini,
sauerkraut,apple,2,,,,,,apples,
sauerkraut,bacon,2,,,,,,bacon,
sauerkraut,basil,1,,,,,,basil,
sauerkraut,bay leaf,2,,,,,,bay leaf,
sauerkraut,beans,1,,,,,,"beans, esp. kidney and/or red",
sauerkraut,"beans, kidney",2,,,,,,"beans, esp. kidney and/or red",
sauerkraut,"beans, red",2,,,,,,"beans, esp. kidney and/or red",
sauerkraut,"beans, white",1,,,,,,"beans, white",
sauerkraut,beer,1,,,,,,beer,
sauerkraut,breakfast,1,,,,,,breakfast,
sauerkraut,broccoli rabe,1,,,,,,broccoli rabe,
sauerkraut,"butter, unsalted",1,,,,,,"butter, unsalted",
sauerkraut,"caraway, seeds",2,,,,,,caraway seeds,
sauerkraut,carrot,1,,,,,,carrots,
sauerkraut,carrot,1,,,,,,carrots,
sauerkraut,celery root,1,,,,,,celery root,
sauerkraut,"celery, seeds",1,,,,,,celery seeds,
sauerkraut,chorizo,3,,,,,,sausages (see also chorizo),
sauerkraut,cider,1,,,,,,cider,
sauerkraut,clove,1,,,,,,cloves,
sauerkraut,duck,1,,,,,,duck,
sauerkraut,eastern european cuisine,1,,,,,,eastern european cuisine,
sauerkraut,"fat, duck",1,,,,,,fat duck,
sauerkraut,"fat, goose",1,,,,,,fat goose,
sauerkraut,fennel,1,,,,,,fennel,
sauerkraut,"fish, smoked",2,,,,,,"smoked foods, esp. fish, meats",
sauerkraut,french cuisine,1,,,,,,"french cuisine, esp. alsatian",
sauerkraut,"french cuisine, alsatian",2,,,,,,"french cuisine, esp. alsatian",
sauerkraut,garlic,2,,,,,,garlic,
sauerkraut,garlic,1,,,,,,garlic,
sauerkraut,german cuisine,1,,,,,,german cuisine,
sauerkraut,gin,1,,,,,,gin,
sauerkraut,ham,1,,,,,,ham meat,
sauerkraut,ham hock,1,,,,,,ham hocks,
sauerkraut,juniper,3,,,,,,juniper berries,
sauerkraut,kirsch,1,,,,,,kirsch,
sauerkraut,leek,1,,,,,,leeks,
sauerkraut,"lemon, juice",1,,,,,,"lemon, juice",
sauerkraut,"meat, smoked",2,,,,,,"smoked foods, esp. fish, meats",
sauerkraut,olive oil,1,,,,,,olive oil,
sauerkraut,onion,2,,,,,,onions,
sauerkraut,"pepper, black",2,,,,,,"pepper, black",
sauerkraut,pork,1,,,,,,"pork, esp. loin",
sauerkraut,"pork, loin",2,,,,,,"pork, esp. loin",
sauerkraut,potato,1,,,,,,potatoes,
sauerkraut,rhubarb,1,,,,,,rhubarb,
sauerkraut,riesling,2,,,,,,wine riesling),
sauerkraut,"salt, kosher",1,,,,,,"salt, kosher",
sauerkraut,sausage,3,,,,,,sausages (see also chorizo),
sauerkraut,"sausage, blood",4,,,,,,"sausages, esp. blood, bratwurst, frankfurter, kielbasa",
sauerkraut,"sausage, bratwurst",4,,,,,,"sausages, esp. blood, bratwurst, frankfurter, kielbasa",
sauerkraut,"sausage, frankfurter",4,,,,,,"sausages, esp. blood, bratwurst, frankfurter, kielbasa",
sauerkraut,"sausage, kielbasa",3,,,,,,"sausages, esp. blood, bratwurst, frankfurter, kielbasa",
sauerkraut,"shrimp, paste",1,,,,,,shrimp paste,
sauerkraut,smoked foods,1,,,,,,"smoked foods, esp. fish, meats",
sauerkraut,smoked salmon,1,,,,,,smoked salmon and trout,
sauerkraut,smoked trout,1,,,,,,smoked salmon and trout,
sauerkraut,soy sauce,2,,,,,,soy sauce,
sauerkraut,"stock, chicken",1,,,,,,"stock, chicken",
sauerkraut,tamari,1,,,,,,tamari,
sauerkraut,"vinegar, champagne",1,,,,,,vinegar champagne,
sauerkraut,"vinegar, white wine",1,,,,,,vinegar white wine,
sauerkraut,"wine, alsatian",2,,,,,,wine alsatian,
sauerkraut,"wine, dry white",2,,,,,,wine dry to off-dry white (e.g.,
sauerkraut,"wine, off-dry white",2,,,,,,wine dry to off-dry white (e.g.,
sauerkraut,worcestershire sauce,1,,,,,,worcestershire sauce,
sausages,apple,2,,,,,,apples,
sausages,basil,1,,,,,,basil,
sausages,bay leaf,1,,,,,,bay leaf,
sausages,"beans, white",1,,,,,,"beans, white",
sausages,beer,1,,,,,,beer,
sausages,bell pepper,1,,,,,,"bell peppers: green, red",
sausages,"bell pepper, green",1,,,,,,"bell peppers: green, red",
sausages,"bell pepper, red",1,,,,,,"bell peppers: green, red",
sausages,breakfast,1,,,,,,breakfast,
sausages,broccoli rabe,1,,,,,,broccoli rabe,
sausages,"butter, unsalted",1,,,,,,"butter, unsalted",
sausages,carrot,1,,,,,,carrots,
sausages,celery root,1,,,,,,celery root,
sausages,"celery, seeds",1,,,,,,celery seeds,
sausages,fennel,1,,,,,,fennel,
sausages,garlic,1,,,,,,garlic,
sausages,leek,1,,,,,,leeks,
sausages,"lemon, juice",1,,,,,,"lemon, juice",
sausages,lentils,1,,,,,,lentils,
sausages,mediterranean cuisine,1,,,,,,mediterranean cuisine,
sausages,"mustard, dijon",2,,,,,,"mustard, dijon",
sausages,"oil, canola",1,,,,,,"oil, canola",
sausages,olive oil,1,,,,,,olive oil,
sausages,onion,2,,,,,,onions,
sausages,"onion, white",3,,,,,,onions white,
sausages,"onion, yellow",3,,,,,,onions yellow,
sausages,oregano,1,,,,,,oregano,
sausages,"parsley, flat-leaf",1,,,,,,"parsley, flat-leaf",
sausages,pasta,1,,,,,,pasta,
sausages,"pepper, black",2,,,,,,"pepper, black",
sausages,potato,2,,,,,,"potatoes, esp. boiled, mashed, pureed",
sausages,"potato, boiled",3,,,,,,"potatoes, esp. boiled, mashed, pureed",
sausages,"potato, mashed",3,,,,,,"potatoes, esp. boiled, mashed, pureed",
sausages,"potato, pureed",3,,,,,,"potatoes, esp. boiled, mashed, pureed",
sausages,radicchio,1,,,,,,radicchio,
sausages,rosemary,1,,,,,,rosemary,
sausages,"salt, kosher",1,,,,,,"salt, kosher",
sausages,sauerkraut,1,,,,,,sauerkraut,
sausages,scallop,1,,,,,,scallops,
sausages,shallot,1,,,,,,shallots,
sausages,thyme,1,,,,,,thyme,
sausages,tomato,1,,,,,,tomatoes,
sausages,"vinegar, balsamic",1,,,,,,"vinegar, balsamic",
sausages,"wine, dry white",1,,,,,,"wine, dry white",
sauvignon blanc,asparagus,1,,,,,,asparagus,
sauvignon blanc,chicken,1,,,,,,chicken,
sauvignon blanc,chile pepper,1,,,,,,peppers,
sauvignon blanc,cilantro,1,,,,,,cilantro,
sauvignon blanc,fish,1,,,,,,fish,
sauvignon blanc,garlic,1,,,,,,garlic,
sauvignon blanc,herbs,1,,,,,,herbs,
sauvignon blanc,oyster,1,,,,,,"oysters, esp. raw",
sauvignon blanc,"oyster, raw",2,,,,,,"oysters, esp. raw",
sauvignon blanc,pork,1,,,,,,pork,
sauvignon blanc,salad,1,,,,,,salads,
sauvignon blanc,shellfish,1,,,,,,shellfish,
sauvignon blanc,tomato,1,,,,,,tomatoes,
sauvignon blanc,turkey,1,,,,,,turkey,
sauvignon blanc,vegetables,1,,,,,,vegetables,
savory,basil,1,,,,,,basil,
savory,bay leaf,1,,,,,,bay leaf,
savory,beans,4,,,,,,"beans, esp. dried, summer (e.g., fava, green, lima)",
savory,"beans, fava",5,,,,,,"beans, esp. dried, summer (e.g., fava, green, lima)",
savory,"beans, green",5,,,,,,"beans, esp. dried, summer (e.g., fava, green, lima)",
savory,"beans, lima",5,,,,,,"beans, esp. dried, summer (e.g., fava, green, lima)",
savory,"beans, summer",5,,,,,,"beans, esp. dried, summer (e.g., fava, green, lima)",
savory,beef,2,,,,,,beef,
savory,beets,1,,,,,,beets,
savory,bell pepper,1,,,,,,bell peppers,
savory,bouquet garni,1,,,,,,bouquet garni,
savory,braised dishes,1,,,,,,braised dishes,
savory,brussels sprouts,1,,,,,,brussels sprouts,
savory,cabbage,1,,,,,,cabbage,
savory,cheese,2,,,,,,"cheese (e.g., goat) and cheese dishes",
savory,cheese dishes,2,,,,,,"cheese (e.g., goat) and cheese dishes",
savory,"cheese, goat",2,,,,,,"cheese (e.g., goat) and cheese dishes",
savory,chicken,2,,,,,,chicken,
savory,"chicken, livers",1,,,,,,chicken livers,
savory,chive,1,,,,,,chives,
savory,cumin,1,,,,,,cumin,
savory,egg,2,,,,,,eggs and egg dishes,
savory,fennel,1,,,,,,fennel,
savory,fines herbes,1,,,1,,,fines herbes (ingredient),
savory,fish,2,,,,,,"fish, esp. baked or grilled",
savory,"fish, baked",3,,,,,,"fish, esp. baked or grilled",
savory,"fish, grilled",3,,,,,,"fish, esp. baked or grilled",
savory,garlic,2,,,,,,garlic,
savory,gravy,1,,,,,,sauces and gravies,
savory,herbes de provence,1,,,1,,,herbes de provence (ingredient),
savory,herbs,1,,,,,,"herbs, other (as a blending herb)",
savory,kale,1,,,,,,kale,
savory,lamb,2,,,,,,lamb,
savory,lavender,1,,,,,,lavender,
savory,legumes,1,,,,,,legumes,
savory,lentils,2,,,,,,lentils,
savory,mackerel,1,,,,,,mackerel,
savory,marjoram,1,,,,,,marjoram,
savory,meat,2,,,,,,"meats, esp. grilled, roasted, stewed",
savory,"meat, grilled",3,,,,,,"meats, esp. grilled, roasted, stewed",
savory,"meat, roasted",3,,,,,,"meats, esp. grilled, roasted, stewed",
savory,mediterranean cuisine,2,,,,,,mediterranean cuisine,
savory,mint,1,,,,,,mint,
savory,mushroom,2,,,,,,mushrooms,
savory,nutmeg,1,,,,,,nutmeg,
savory,olives,1,,,,,,olives,
savory,onion,1,,,,,,onions,
savory,oregano,1,,,,,,oregano,
savory,paprika,1,,,,,,paprika,
savory,parsley,1,,,,,,parsley,
savory,peas,2,,,,,,peas,
savory,polenta,1,,,,,,polenta,
savory,pork,2,,,,,,pork,
savory,potato,2,,,,,,potatoes,
savory,poultry,1,,,,,,"poultry, esp. grilled",
savory,poultry,2,,,,,,"stuffings (e.g., poultry)",
savory,"poultry, grilled",2,,,,,,"poultry, esp. grilled",
savory,rabbit,1,,,,,,rabbit,
savory,rice,1,,,,,,rice,
savory,rosemary,2,,,,,,rosemary,
savory,sage,1,,,,,,sage,
savory,salad,1,,,,,,salads and salad dressings,
savory,salad,1,,,,,,salads and salad dressings,
savory,salad dressings,1,,,,,,salads and salad dressings,
savory,sauce,1,,,,,,sauces and gravies,
savory,sauce,1,,,,,,sauces and gravies,
savory,soup,2,,,,,,"soups, esp. tomato-based",
savory,"soup, tomato-based",3,,,,,,"soups, esp. tomato-based",
savory,"squash, summer",1,,,,,,"squash, summer",
savory,stew,1,,,,,,"stews, esp. meat",
savory,"stew, meat",2,,,,,,"stews, esp. meat",
savory,stuffing,2,,,,,,"stuffings (e.g., poultry)",
savory,tarragon,1,,,,,,tarragon,
savory,thyme,2,,,,,,thyme,
savory,tomato,2,,,,,,tomatoes and tomato sauces,
savory,tomato,2,,,,,,tomatoes and tomato sauces,
savory,tomato sauce,2,,,,,,tomatoes and tomato sauces,
savory,veal,1,,,,,,veal,
savory,vegetables,2,,,,,,"vegetables, esp. root",
savory,vegetables,1,,,,,,vegetables.,
savory,"vegetables, root",3,,,,,,"vegetables, esp. root",
savory,vinegar,1,,,,,,vinegar,
savory,"wine, red",1,,,,,,"wine, red",
savory,zucchini,1,,,,,,zucchini,
scallion,anise,1,,,,,,anise,
scallion,basil,1,,,,,,basil,
scallion,bay leaf,1,,,,,,bay leaf,
scallion,bell pepper,1,,,,,,bell peppers,
scallion,"butter, unsalted",2,,,,,,"butter, unsalted",
scallion,carrot,1,,,,,,carrots,
scallion,"cheese, goat",1,,,,,,cheese goat,
scallion,"cheese, parmesan",1,,,,,,cheese parmesan,
scallion,chile pepper,1,,,,,,chile peppers,
scallion,cilantro,1,,,,,,cilantro,
scallion,cinnamon,1,,,,,,cinnamon,
scallion,clove,1,,,,,,cloves,
scallion,cream,2,,,,,,cream,
scallion,cream cheese,1,,,,,,cream cheese,
scallion,curry,1,,,,,,curry,
scallion,dill,1,,,,,,dill,
scallion,egg dishes,1,,,,,,egg dishes,
scallion,garlic,1,,,,,,garlic,
scallion,"greens, bitter",1,,,,,,"greens, bitter",
scallion,honey,1,,,,,,honey,
scallion,japanese cuisine,1,,,,,,japanese cuisine,
scallion,korean cuisine,1,,,,,,korean cuisine,
scallion,"lemon, juice",1,,,,,,"lemon, juice",
scallion,mushroom,1,,,,,,mushrooms,
scallion,"mustard, dijon",1,,,,,,"mustard, dijon",
scallion,nutmeg,1,,,,,,nutmeg,
scallion,"oil, sesame",1,,,,,,sesame oil,
scallion,olive oil,2,,,,,,olive oil,
scallion,oregano,1,,,,,,oregano,
scallion,paprika,1,,,,,,paprika,
scallion,parsley,2,,,,,,parsley,
scallion,"pepper, white",1,,,,,,"pepper, white",
scallion,potato,1,,,,,,potatoes,
scallion,rice,1,,,,,,rice,
scallion,rosemary,1,,,,,,rosemary,
scallion,sage,1,,,,,,sage,
scallion,"salt, kosher",1,,,,,,"salt, kosher",
scallion,sugar,1,,,,,,sugar,
scallion,thai cuisine,1,,,,,,thai cuisine,
scallion,thyme,2,,,,,,thyme,
scallion,tomato,1,,,,,,tomatoes,
scallion,vinegar,1,,,,,,vinegar,
scallop,almonds,1,,,,,,almonds,
scallop,apple,1,,,,,,"apples, esp. granny smith",
scallop,"apple, granny smith",2,,,,,,"apples, esp. granny smith",
scallop,artichoke,1,,,,,,artichokes,
scallop,arugula,1,,,,,,arugula,
scallop,asparagus,1,,,,,,asparagus,
scallop,avocado,2,,,,,,avocado,
scallop,bacon,2,,,,,,"bacon and other cured meats (e.g., serrano ham)",
scallop,basil,2,,,,,,basil,
scallop,bay leaf,1,,,,,,bay leaf,
scallop,"beans, cannellini",1,,,,,,beans cannelini,
scallop,"beans, fava",1,,,,,,beans fava,
scallop,"beans, green",1,,,,,,beans green,
scallop,"beans, lima",1,,,,,,beans lima,
scallop,bell pepper,2,,,,,,"bell peppers: red, green, yellow",
scallop,"bell pepper, green",2,,,,,,"bell peppers: red, green, yellow",
scallop,"bell pepper, red",2,,,,,,"bell peppers: red, green, yellow",
scallop,"bell pepper, yellow",2,,,,,,"bell peppers: red, green, yellow",
scallop,bread crumbs,1,,,,,,bread crumbs,
scallop,brussels sprouts,1,,,,,,brussels sprouts,
scallop,"butter, brown",3,,,,,,butter brown,
scallop,"butter, clarified",3,,,,,,butter clarified,
scallop,"butter, unsalted",3,,,,,,butter unsalted,
scallop,capers,1,,,,,,capers,
scallop,carrot,2,,,,,,carrots and carrot juice,
scallop,carrot,2,,,,,,carrots and carrot juice,
scallop,"carrot, juice",2,,,,,,carrots and carrot juice,
scallop,cauliflower,1,,,,,,"cauliflower, esp. pureed",
scallop,"cauliflower, pureed",2,,,,,,"cauliflower, esp. pureed",
scallop,caviar,1,,,,,,caviar,
scallop,cayenne,2,,,,,,cayenne,
